platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,crawled_at,source_keyword,image_url,detail_url,crawl_timestamp,search_keyword
Amazon,AMZ_MET_009_0001,metal table Amazon Product 9-1,855.0,957.66,4.7,381,Amazon Store,Books,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0002,metal table Amazon Product 9-2,1275.0,1411.16,4.0,15023,Amazon Store,Home,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0003,metal table Amazon Product 9-3,734.0,811.46,4.3,41757,Amazon Store,Sports,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0004,metal table Amazon Product 9-4,896.0,1129.47,4.3,17121,Amazon Store,Sports,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0005,metal table Amazon Product 9-5,1388.0,1565.99,3.1,10537,Amazon Store,Sports,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0006,metal table Amazon Product 9-6,1112.0,1304.01,4.7,43684,Amazon Store,Sports,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_009_0007,metal table Amazon Product 9-7,698.0,905.5,3.7,31325,Amazon Store,Sports,2026-02-10 19:43:25,metal table,,,,
Amazon,AMZ_MET_010_0000,metal table Amazon Product 10-0,1142.0,1427.5,4.8,25549,Amazon Store,Clothing,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0001,metal table Amazon Product 10-1,1953.0,2241.03,3.6,23896,Amazon Store,Books,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0002,metal table Amazon Product 10-2,526.0,582.86,4.4,36809,Amazon Store,Home,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0003,metal table Amazon Product 10-3,1687.0,2040.57,4.7,11349,Amazon Store,Sports,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0004,metal table Amazon Product 10-4,1698.0,2045.68,4.5,22014,Amazon Store,Sports,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0005,metal table Amazon Product 10-5,206.0,243.54,4.9,48983,Amazon Store,Home,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0006,metal table Amazon Product 10-6,1299.0,1459.34,4.7,49652,Amazon Store,Sports,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0007,metal table Amazon Product 10-7,370.0,407.04,4.5,10055,Amazon Store,Home,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0008,metal table Amazon Product 10-8,553.0,612.24,4.2,33548,Amazon Store,Books,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0009,metal table Amazon Product 10-9,238.0,289.24,3.9,14689,Amazon Store,Sports,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0010,metal table Amazon Product 10-10,719.0,830.46,4.8,18993,Amazon Store,Home,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_MET_010_0011,metal table Amazon Product 10-11,295.0,331.3,4.8,48166,Amazon Store,Sports,2026-02-10 19:43:28,metal table,,,,
Amazon,AMZ_ERA_001_0000,eraser Amazon Product 1-0,879.0,996.09,3.0,3285,Amazon Store,Home,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0001,eraser Amazon Product 1-1,1854.0,2375.85,3.8,3360,Amazon Store,Home,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0002,eraser Amazon Product 1-2,769.0,878.35,3.7,9552,Amazon Store,Books,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0003,eraser Amazon Product 1-3,951.0,1059.39,3.3,40287,Amazon Store,Clothing,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0004,eraser Amazon Product 1-4,620.0,777.03,3.3,13048,Amazon Store,Sports,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0005,eraser Amazon Product 1-5,362.0,462.98,3.7,3871,Amazon Store,Home,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0006,eraser Amazon Product 1-6,1395.0,1545.34,3.6,25505,Amazon Store,Sports,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0007,eraser Amazon Product 1-7,216.0,264.19,3.9,13637,Amazon Store,Electronics,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0008,eraser Amazon Product 1-8,836.0,992.42,3.2,30242,Amazon Store,Books,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0009,eraser Amazon Product 1-9,794.0,945.28,4.7,6450,Amazon Store,Sports,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0010,eraser Amazon Product 1-10,1412.0,1625.0,3.4,9517,Amazon Store,Clothing,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_001_0011,eraser Amazon Product 1-11,1595.0,1883.47,4.2,24851,Amazon Store,Home,2026-02-10 19:46:18,eraser,,,,
Amazon,AMZ_ERA_002_0000,eraser Amazon Product 2-0,853.0,986.6,4.3,3653,Amazon Store,Clothing,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0001,eraser Amazon Product 2-1,460.0,554.61,3.2,49682,Amazon Store,Electronics,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0002,eraser Amazon Product 2-2,201.0,260.75,3.9,24302,Amazon Store,Books,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0003,eraser Amazon Product 2-3,1949.0,2524.93,3.2,47689,Amazon Store,Sports,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0004,eraser Amazon Product 2-4,1782.0,2296.96,3.9,36918,Amazon Store,Books,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0005,eraser Amazon Product 2-5,1015.0,1263.75,4.3,43612,Amazon Store,Books,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0006,eraser Amazon Product 2-6,1340.0,1607.13,4.0,7592,Amazon Store,Home,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0007,eraser Amazon Product 2-7,1565.0,1914.26,4.2,47589,Amazon Store,Books,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_002_0008,eraser Amazon Product 2-8,1345.0,1535.1,4.6,15851,Amazon Store,Home,2026-02-10 19:46:21,eraser,,,,
Amazon,AMZ_ERA_003_0000,eraser Amazon Product 3-0,423.0,479.55,4.3,1571,Amazon Store,Books,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0001,eraser Amazon Product 3-1,363.0,406.5,4.0,29219,Amazon Store,Sports,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0002,eraser Amazon Product 3-2,319.0,355.12,4.8,3820,Amazon Store,Books,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0003,eraser Amazon Product 3-3,156.0,184.85,4.9,29528,Amazon Store,Electronics,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0004,eraser Amazon Product 3-4,1230.0,1410.25,4.2,38064,Amazon Store,Clothing,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0005,eraser Amazon Product 3-5,1553.0,1831.9,3.6,24932,Amazon Store,Electronics,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0006,eraser Amazon Product 3-6,1606.0,2073.1,3.1,19209,Amazon Store,Home,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0007,eraser Amazon Product 3-7,533.0,661.06,3.4,49462,Amazon Store,Books,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0008,eraser Amazon Product 3-8,319.0,395.07,4.7,17162,Amazon Store,Books,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0009,eraser Amazon Product 3-9,1497.0,1716.58,4.0,26369,Amazon Store,Books,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_003_0010,eraser Amazon Product 3-10,1962.0,2189.78,3.6,15933,Amazon Store,Sports,2026-02-10 19:46:24,eraser,,,,
Amazon,AMZ_ERA_004_0000,eraser Amazon Product 4-0,1763.0,2024.0,3.3,15674,Amazon Store,Books,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0001,eraser Amazon Product 4-1,1442.0,1819.19,4.4,5655,Amazon Store,Books,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0002,eraser Amazon Product 4-2,775.0,858.26,3.5,39855,Amazon Store,Electronics,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0003,eraser Amazon Product 4-3,737.0,900.83,4.2,10774,Amazon Store,Clothing,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0004,eraser Amazon Product 4-4,1074.0,1247.34,3.2,42788,Amazon Store,Clothing,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0005,eraser Amazon Product 4-5,1692.0,2164.19,3.0,18604,Amazon Store,Books,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0006,eraser Amazon Product 4-6,1164.0,1468.43,4.2,34193,Amazon Store,Electronics,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0007,eraser Amazon Product 4-7,1485.0,1893.86,3.0,48721,Amazon Store,Electronics,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0008,eraser Amazon Product 4-8,1655.0,1859.77,4.6,24510,Amazon Store,Electronics,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0009,eraser Amazon Product 4-9,227.0,293.18,3.3,28022,Amazon Store,Books,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_004_0010,eraser Amazon Product 4-10,1865.0,2311.53,3.4,18114,Amazon Store,Electronics,2026-02-10 19:46:27,eraser,,,,
Amazon,AMZ_ERA_005_0000,eraser Amazon Product 5-0,1399.0,1700.61,4.8,9079,Amazon Store,Electronics,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0001,eraser Amazon Product 5-1,800.0,998.07,5.0,2978,Amazon Store,Electronics,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0002,eraser Amazon Product 5-2,279.0,315.7,3.6,35377,Amazon Store,Home,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0003,eraser Amazon Product 5-3,1233.0,1462.69,3.9,49467,Amazon Store,Sports,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0004,eraser Amazon Product 5-4,658.0,825.91,4.7,5242,Amazon Store,Clothing,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0005,eraser Amazon Product 5-5,1395.0,1664.48,4.8,27455,Amazon Store,Clothing,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0006,eraser Amazon Product 5-6,1208.0,1489.22,4.5,9807,Amazon Store,Books,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0007,eraser Amazon Product 5-7,883.0,1122.17,4.8,3281,Amazon Store,Home,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_005_0008,eraser Amazon Product 5-8,189.0,241.87,3.3,3487,Amazon Store,Books,2026-02-10 19:46:30,eraser,,,,
Amazon,AMZ_ERA_006_0000,eraser Amazon Product 6-0,135.0,169.88,3.7,979,Amazon Store,Home,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0001,eraser Amazon Product 6-1,1221.0,1563.75,3.3,24145,Amazon Store,Clothing,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0002,eraser Amazon Product 6-2,1067.0,1295.35,4.3,2345,Amazon Store,Books,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0003,eraser Amazon Product 6-3,748.0,895.01,3.3,45722,Amazon Store,Electronics,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0004,eraser Amazon Product 6-4,1268.0,1639.99,4.5,38123,Amazon Store,Books,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0005,eraser Amazon Product 6-5,1321.0,1477.75,3.9,11847,Amazon Store,Books,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0006,eraser Amazon Product 6-6,1756.0,2076.78,4.0,8605,Amazon Store,Clothing,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0007,eraser Amazon Product 6-7,441.0,523.11,4.9,18234,Amazon Store,Electronics,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0008,eraser Amazon Product 6-8,616.0,769.23,3.1,19795,Amazon Store,Clothing,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0009,eraser Amazon Product 6-9,1331.0,1560.94,3.4,41306,Amazon Store,Clothing,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_006_0010,eraser Amazon Product 6-10,193.0,212.71,4.9,23164,Amazon Store,Books,2026-02-10 19:46:33,eraser,,,,
Amazon,AMZ_ERA_007_0000,eraser Amazon Product 7-0,761.0,915.94,3.1,5540,Amazon Store,Home,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0001,eraser Amazon Product 7-1,385.0,429.06,5.0,30311,Amazon Store,Home,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0002,eraser Amazon Product 7-2,1025.0,1230.88,3.1,39100,Amazon Store,Sports,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0003,eraser Amazon Product 7-3,557.0,654.44,4.0,17619,Amazon Store,Clothing,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0004,eraser Amazon Product 7-4,1399.0,1748.63,4.7,36441,Amazon Store,Electronics,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0005,eraser Amazon Product 7-5,1948.0,2404.33,4.1,36601,Amazon Store,Books,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0006,eraser Amazon Product 7-6,189.0,245.27,4.4,25618,Amazon Store,Clothing,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0007,eraser Amazon Product 7-7,1151.0,1411.59,4.3,38604,Amazon Store,Sports,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_007_0008,eraser Amazon Product 7-8,1374.0,1782.06,4.3,12302,Amazon Store,Sports,2026-02-10 19:46:36,eraser,,,,
Amazon,AMZ_ERA_008_0000,eraser Amazon Product 8-0,1063.0,1248.79,4.2,11862,Amazon Store,Electronics,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0001,eraser Amazon Product 8-1,1393.0,1701.48,4.3,11788,Amazon Store,Electronics,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0002,eraser Amazon Product 8-2,1914.0,2259.78,4.7,32236,Amazon Store,Electronics,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0003,eraser Amazon Product 8-3,1247.0,1507.37,3.8,9485,Amazon Store,Home,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0004,eraser Amazon Product 8-4,1116.0,1282.04,4.7,23170,Amazon Store,Electronics,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0005,eraser Amazon Product 8-5,151.0,181.34,4.6,28184,Amazon Store,Clothing,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0006,eraser Amazon Product 8-6,300.0,359.79,4.7,34352,Amazon Store,Books,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0007,eraser Amazon Product 8-7,1177.0,1527.35,4.5,4132,Amazon Store,Electronics,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0008,eraser Amazon Product 8-8,1538.0,1838.66,4.4,38926,Amazon Store,Home,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_008_0009,eraser Amazon Product 8-9,1037.0,1186.38,3.6,29655,Amazon Store,Clothing,2026-02-10 19:46:39,eraser,,,,
Amazon,AMZ_ERA_009_0000,eraser Amazon Product 9-0,778.0,990.18,4.6,22721,Amazon Store,Books,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0001,eraser Amazon Product 9-1,415.0,464.03,4.1,14294,Amazon Store,Electronics,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0002,eraser Amazon Product 9-2,875.0,967.11,4.3,16051,Amazon Store,Books,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0003,eraser Amazon Product 9-3,810.0,900.25,4.7,11654,Amazon Store,Books,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0004,eraser Amazon Product 9-4,882.0,1000.63,3.6,22782,Amazon Store,Clothing,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0005,eraser Amazon Product 9-5,1973.0,2290.13,3.8,45133,Amazon Store,Clothing,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0006,eraser Amazon Product 9-6,645.0,804.5,4.5,3470,Amazon Store,Electronics,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0007,eraser Amazon Product 9-7,1265.0,1575.64,4.9,8869,Amazon Store,Home,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_009_0008,eraser Amazon Product 9-8,891.0,981.52,3.3,30382,Amazon Store,Clothing,2026-02-10 19:46:42,eraser,,,,
Amazon,AMZ_ERA_010_0000,eraser Amazon Product 10-0,1070.0,1188.78,3.2,304,Amazon Store,Sports,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0001,eraser Amazon Product 10-1,1344.0,1569.12,3.7,7266,Amazon Store,Sports,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0002,eraser Amazon Product 10-2,1139.0,1336.35,4.8,43989,Amazon Store,Electronics,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0003,eraser Amazon Product 10-3,1788.0,2076.92,4.3,35333,Amazon Store,Sports,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0004,eraser Amazon Product 10-4,553.0,630.05,3.2,2240,Amazon Store,Books,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0005,eraser Amazon Product 10-5,814.0,959.34,3.7,35810,Amazon Store,Sports,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0006,eraser Amazon Product 10-6,1116.0,1423.81,3.1,5534,Amazon Store,Books,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0007,eraser Amazon Product 10-7,638.0,774.77,3.5,25808,Amazon Store,Electronics,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0008,eraser Amazon Product 10-8,962.0,1112.69,4.7,31601,Amazon Store,Books,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0009,eraser Amazon Product 10-9,728.0,864.91,3.5,41868,Amazon Store,Electronics,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ERA_010_0010,eraser Amazon Product 10-10,1495.0,1754.53,3.3,32016,Amazon Store,Clothing,2026-02-10 19:46:45,eraser,,,,
Amazon,AMZ_ROS_001_0000,rose flower lego Amazon Product 1-0,940.0,1212.63,3.6,34599,Amazon Store,Electronics,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0001,rose flower lego Amazon Product 1-1,1406.0,1560.6,3.9,7412,Amazon Store,Sports,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0002,rose flower lego Amazon Product 1-2,1201.0,1528.7,3.7,18763,Amazon Store,Home,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0003,rose flower lego Amazon Product 1-3,1538.0,1817.47,4.9,15612,Amazon Store,Electronics,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0004,rose flower lego Amazon Product 1-4,1631.0,2111.37,3.5,4484,Amazon Store,Home,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0005,rose flower lego Amazon Product 1-5,657.0,773.02,3.8,11896,Amazon Store,Home,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0006,rose flower lego Amazon Product 1-6,518.0,590.94,3.6,7960,Amazon Store,Electronics,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_001_0007,rose flower lego Amazon Product 1-7,1264.0,1416.77,4.1,38062,Amazon Store,Sports,2026-02-10 20:01:36,rose flower lego,,,,
Amazon,AMZ_ROS_002_0000,rose flower lego Amazon Product 2-0,636.0,814.6,3.5,15550,Amazon Store,Clothing,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0001,rose flower lego Amazon Product 2-1,560.0,700.66,3.6,45078,Amazon Store,Electronics,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0002,rose flower lego Amazon Product 2-2,653.0,835.68,4.7,45655,Amazon Store,Home,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0003,rose flower lego Amazon Product 2-3,251.0,318.84,3.2,2832,Amazon Store,Sports,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0004,rose flower lego Amazon Product 2-4,969.0,1218.85,3.4,370,Amazon Store,Clothing,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0005,rose flower lego Amazon Product 2-5,177.0,216.3,3.3,42982,Amazon Store,Home,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0006,rose flower lego Amazon Product 2-6,1388.0,1638.44,4.9,41276,Amazon Store,Books,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0007,rose flower lego Amazon Product 2-7,1886.0,2124.59,3.3,22294,Amazon Store,Books,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0008,rose flower lego Amazon Product 2-8,804.0,947.5,3.2,31338,Amazon Store,Clothing,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_002_0009,rose flower lego Amazon Product 2-9,244.0,279.79,3.3,11398,Amazon Store,Sports,2026-02-10 20:01:39,rose flower lego,,,,
Amazon,AMZ_ROS_003_0000,rose flower lego Amazon Product 3-0,687.0,876.57,4.2,29082,Amazon Store,Electronics,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0001,rose flower lego Amazon Product 3-1,242.0,309.63,4.6,10262,Amazon Store,Home,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0002,rose flower lego Amazon Product 3-2,265.0,306.47,4.6,22687,Amazon Store,Sports,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0003,rose flower lego Amazon Product 3-3,787.0,876.83,4.6,42326,Amazon Store,Sports,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0004,rose flower lego Amazon Product 3-4,1972.0,2267.18,3.8,7414,Amazon Store,Home,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0005,rose flower lego Amazon Product 3-5,1250.0,1434.31,3.7,10168,Amazon Store,Sports,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0006,rose flower lego Amazon Product 3-6,726.0,901.44,3.6,30240,Amazon Store,Sports,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0007,rose flower lego Amazon Product 3-7,1633.0,1835.18,4.4,5911,Amazon Store,Books,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0008,rose flower lego Amazon Product 3-8,569.0,627.32,4.8,15665,Amazon Store,Books,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0009,rose flower lego Amazon Product 3-9,1578.0,1850.03,4.2,1475,Amazon Store,Electronics,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0010,rose flower lego Amazon Product 3-10,172.0,217.12,3.3,30595,Amazon Store,Sports,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_003_0011,rose flower lego Amazon Product 3-11,1926.0,2345.41,4.4,8500,Amazon Store,Books,2026-02-10 20:01:42,rose flower lego,,,,
Amazon,AMZ_ROS_004_0000,rose flower lego Amazon Product 4-0,1160.0,1459.41,3.3,43554,Amazon Store,Books,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0001,rose flower lego Amazon Product 4-1,1063.0,1300.39,4.4,17779,Amazon Store,Home,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0002,rose flower lego Amazon Product 4-2,260.0,309.45,3.9,12691,Amazon Store,Books,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0003,rose flower lego Amazon Product 4-3,1997.0,2390.86,4.3,31639,Amazon Store,Books,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0004,rose flower lego Amazon Product 4-4,481.0,618.65,3.1,28503,Amazon Store,Books,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0005,rose flower lego Amazon Product 4-5,172.0,190.55,3.1,16256,Amazon Store,Electronics,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0006,rose flower lego Amazon Product 4-6,848.0,1040.75,3.0,23841,Amazon Store,Sports,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0007,rose flower lego Amazon Product 4-7,1201.0,1402.2,4.3,32866,Amazon Store,Sports,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0008,rose flower lego Amazon Product 4-8,1551.0,1754.32,3.4,7535,Amazon Store,Electronics,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0009,rose flower lego Amazon Product 4-9,929.0,1148.87,4.6,31988,Amazon Store,Electronics,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_004_0010,rose flower lego Amazon Product 4-10,1936.0,2270.44,3.4,39016,Amazon Store,Books,2026-02-10 20:01:45,rose flower lego,,,,
Amazon,AMZ_ROS_005_0000,rose flower lego Amazon Product 5-0,862.0,1022.57,4.0,30910,Amazon Store,Books,2026-02-10 20:01:48,rose flower lego,,,,
Amazon,AMZ_ROS_005_0001,rose flower lego Amazon Product 5-1,1440.0,1837.04,4.1,2226,Amazon Store,Sports,2026-02-10 20:01:48,rose flower lego,,,,
Amazon,AMZ_ROS_005_0002,rose flower lego Amazon Product 5-2,166.0,206.11,4.9,12957,Amazon Store,Electronics,2026-02-10 20:01:48,rose flower lego,,,,
Amazon,AMZ_ROS_005_0003,rose flower lego Amazon Product 5-3,1994.0,2515.47,3.9,9320,Amazon Store,Sports,2026-02-10 20:01:48,rose flower lego,,,,
Amazon,AMZ_ROS_005_0004,rose flower lego Amazon Product 5-4,917.0,1050.26,4.0,598,Amazon Store,Electronics,2026-02-10 20:01:48,rose flower lego,,,,
Amazon,AMZ_ROS_005_0005,rose flower lego Amazon Product 5-5,933.0,1175.28,4.3,39195,Amazon Store,Sports,2026-02-10 20:01:48,rose flower lego,,,,
