id,platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,details,image_url,crawled_at,last_updated,detail_url,data_source,source_keyword,is_fallback,crawl_timestamp,search_keyword,pages_crawled
,JD.com,JD_MET_006_0002,metal table JD商品 6-2,4259.0,5187.76,4.1,39243,授权专卖店,运动户外,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0003,metal table JD商品 6-3,730.0,870.21,4.3,17390,JD自营,运动户外,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0004,metal table JD商品 6-4,3097.0,3907.59,3.6,56649,JD自营,家居,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0005,metal table JD商品 6-5,876.0,969.94,4.0,5588,授权专卖店,运动户外,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0006,metal table JD商品 6-6,2964.0,3573.54,4.5,86420,JD自营,家居,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0007,metal table JD商品 6-7,2050.0,2510.54,5.0,92093,品牌旗舰店,电子产品,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0008,metal table JD商品 6-8,4705.0,5241.96,4.3,61708,JD自营,电子产品,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_006_0009,metal table JD商品 6-9,3920.0,4584.49,4.9,16575,JD自营,家居,,,2026-02-10 19:43:58,,,,metal table,,,,
,JD.com,JD_MET_007_0000,metal table JD商品 7-0,2954.0,3607.67,4.0,4456,JD自营,图书,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0001,metal table JD商品 7-1,2032.0,2507.85,4.3,18874,JD自营,服装,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0002,metal table JD商品 7-2,1978.0,2416.55,3.6,89296,JD自营,服装,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0003,metal table JD商品 7-3,3511.0,4444.4,4.6,24280,品牌旗舰店,家居,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0004,metal table JD商品 7-4,2113.0,2570.72,3.6,79183,JD自营,运动户外,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0005,metal table JD商品 7-5,1024.0,1217.29,4.3,78515,授权专卖店,电子产品,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0006,metal table JD商品 7-6,4270.0,5266.68,4.7,81738,品牌旗舰店,运动户外,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_007_0007,metal table JD商品 7-7,4157.0,5070.19,4.3,41860,品牌旗舰店,电子产品,,,2026-02-10 19:44:03,,,,metal table,,,,
,JD.com,JD_MET_008_0000,metal table JD商品 8-0,3992.0,4608.09,3.6,11247,授权专卖店,电子产品,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_008_0001,metal table JD商品 8-1,1609.0,1792.96,3.7,86679,授权专卖店,图书,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_008_0002,metal table JD商品 8-2,3948.0,4360.71,3.8,59425,品牌旗舰店,图书,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_008_0003,metal table JD商品 8-3,1780.0,2240.94,4.3,38998,品牌旗舰店,服装,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_008_0004,metal table JD商品 8-4,3755.0,4376.37,4.2,94767,授权专卖店,电子产品,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_008_0005,metal table JD商品 8-5,2076.0,2288.35,4.5,43592,JD自营,服装,,,2026-02-10 19:44:08,,,,metal table,,,,
,JD.com,JD_MET_009_0000,metal table JD商品 9-0,4144.0,4711.49,3.6,38497,品牌旗舰店,图书,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0001,metal table JD商品 9-1,3771.0,4719.54,4.4,93700,JD自营,家居,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0002,metal table JD商品 9-2,4625.0,5450.5,3.6,4015,授权专卖店,电子产品,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0003,metal table JD商品 9-3,2316.0,2595.19,4.1,28105,品牌旗舰店,图书,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0004,metal table JD商品 9-4,3951.0,5113.91,3.6,9677,品牌旗舰店,电子产品,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0005,metal table JD商品 9-5,2899.0,3421.33,4.1,41436,授权专卖店,运动户外,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0006,metal table JD商品 9-6,2604.0,3184.73,4.6,94422,授权专卖店,服装,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_009_0007,metal table JD商品 9-7,1845.0,2182.3,3.7,61612,授权专卖店,运动户外,,,2026-02-10 19:44:13,,,,metal table,,,,
,JD.com,JD_MET_010_0000,metal table JD商品 10-0,679.0,818.26,4.1,88349,JD自营,图书,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0001,metal table JD商品 10-1,3615.0,4153.75,4.7,79486,JD自营,运动户外,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0002,metal table JD商品 10-2,2112.0,2486.48,4.2,75331,JD自营,家居,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0003,metal table JD商品 10-3,1191.0,1339.47,4.4,93864,JD自营,服装,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0004,metal table JD商品 10-4,4056.0,4773.67,4.1,50907,授权专卖店,家居,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0005,metal table JD商品 10-5,802.0,1000.13,4.9,70956,授权专卖店,家居,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0006,metal table JD商品 10-6,3118.0,3451.24,4.1,90961,JD自营,服装,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0007,metal table JD商品 10-7,1085.0,1352.93,5.0,98724,授权专卖店,运动户外,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0008,metal table JD商品 10-8,4263.0,4771.57,3.5,6751,品牌旗舰店,运动户外,,,2026-02-10 19:44:18,,,,metal table,,,,
,JD.com,JD_MET_010_0009,metal table JD商品 10-9,3415.0,4368.87,4.3,83517,JD自营,家居,,,2026-02-10 19:44:18,,,,metal table,,,,
,Amazon,AMZ_ERA_001_0000,eraser Amazon Product 1-0,879.0,996.09,3.0,3285,Amazon Store,Home,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0001,eraser Amazon Product 1-1,1854.0,2375.85,3.8,3360,Amazon Store,Home,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0002,eraser Amazon Product 1-2,769.0,878.35,3.7,9552,Amazon Store,Books,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0003,eraser Amazon Product 1-3,951.0,1059.39,3.3,40287,Amazon Store,Clothing,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0004,eraser Amazon Product 1-4,620.0,777.03,3.3,13048,Amazon Store,Sports,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0005,eraser Amazon Product 1-5,362.0,462.98,3.7,3871,Amazon Store,Home,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0006,eraser Amazon Product 1-6,1395.0,1545.34,3.6,25505,Amazon Store,Sports,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0007,eraser Amazon Product 1-7,216.0,264.19,3.9,13637,Amazon Store,Electronics,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0008,eraser Amazon Product 1-8,836.0,992.42,3.2,30242,Amazon Store,Books,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0009,eraser Amazon Product 1-9,794.0,945.28,4.7,6450,Amazon Store,Sports,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0010,eraser Amazon Product 1-10,1412.0,1625.0,3.4,9517,Amazon Store,Clothing,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_001_0011,eraser Amazon Product 1-11,1595.0,1883.47,4.2,24851,Amazon Store,Home,,,2026-02-10 19:46:18,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0000,eraser Amazon Product 2-0,853.0,986.6,4.3,3653,Amazon Store,Clothing,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0001,eraser Amazon Product 2-1,460.0,554.61,3.2,49682,Amazon Store,Electronics,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0002,eraser Amazon Product 2-2,201.0,260.75,3.9,24302,Amazon Store,Books,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0003,eraser Amazon Product 2-3,1949.0,2524.93,3.2,47689,Amazon Store,Sports,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0004,eraser Amazon Product 2-4,1782.0,2296.96,3.9,36918,Amazon Store,Books,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0005,eraser Amazon Product 2-5,1015.0,1263.75,4.3,43612,Amazon Store,Books,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0006,eraser Amazon Product 2-6,1340.0,1607.13,4.0,7592,Amazon Store,Home,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0007,eraser Amazon Product 2-7,1565.0,1914.26,4.2,47589,Amazon Store,Books,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_002_0008,eraser Amazon Product 2-8,1345.0,1535.1,4.6,15851,Amazon Store,Home,,,2026-02-10 19:46:21,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0000,eraser Amazon Product 3-0,423.0,479.55,4.3,1571,Amazon Store,Books,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0001,eraser Amazon Product 3-1,363.0,406.5,4.0,29219,Amazon Store,Sports,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0002,eraser Amazon Product 3-2,319.0,355.12,4.8,3820,Amazon Store,Books,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0003,eraser Amazon Product 3-3,156.0,184.85,4.9,29528,Amazon Store,Electronics,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0004,eraser Amazon Product 3-4,1230.0,1410.25,4.2,38064,Amazon Store,Clothing,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0005,eraser Amazon Product 3-5,1553.0,1831.9,3.6,24932,Amazon Store,Electronics,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0006,eraser Amazon Product 3-6,1606.0,2073.1,3.1,19209,Amazon Store,Home,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0007,eraser Amazon Product 3-7,533.0,661.06,3.4,49462,Amazon Store,Books,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0008,eraser Amazon Product 3-8,319.0,395.07,4.7,17162,Amazon Store,Books,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0009,eraser Amazon Product 3-9,1497.0,1716.58,4.0,26369,Amazon Store,Books,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_003_0010,eraser Amazon Product 3-10,1962.0,2189.78,3.6,15933,Amazon Store,Sports,,,2026-02-10 19:46:24,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0000,eraser Amazon Product 4-0,1763.0,2024.0,3.3,15674,Amazon Store,Books,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0001,eraser Amazon Product 4-1,1442.0,1819.19,4.4,5655,Amazon Store,Books,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0002,eraser Amazon Product 4-2,775.0,858.26,3.5,39855,Amazon Store,Electronics,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0003,eraser Amazon Product 4-3,737.0,900.83,4.2,10774,Amazon Store,Clothing,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0004,eraser Amazon Product 4-4,1074.0,1247.34,3.2,42788,Amazon Store,Clothing,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0005,eraser Amazon Product 4-5,1692.0,2164.19,3.0,18604,Amazon Store,Books,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0006,eraser Amazon Product 4-6,1164.0,1468.43,4.2,34193,Amazon Store,Electronics,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0007,eraser Amazon Product 4-7,1485.0,1893.86,3.0,48721,Amazon Store,Electronics,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0008,eraser Amazon Product 4-8,1655.0,1859.77,4.6,24510,Amazon Store,Electronics,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0009,eraser Amazon Product 4-9,227.0,293.18,3.3,28022,Amazon Store,Books,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_004_0010,eraser Amazon Product 4-10,1865.0,2311.53,3.4,18114,Amazon Store,Electronics,,,2026-02-10 19:46:27,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0000,eraser Amazon Product 5-0,1399.0,1700.61,4.8,9079,Amazon Store,Electronics,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0001,eraser Amazon Product 5-1,800.0,998.07,5.0,2978,Amazon Store,Electronics,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0002,eraser Amazon Product 5-2,279.0,315.7,3.6,35377,Amazon Store,Home,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0003,eraser Amazon Product 5-3,1233.0,1462.69,3.9,49467,Amazon Store,Sports,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0004,eraser Amazon Product 5-4,658.0,825.91,4.7,5242,Amazon Store,Clothing,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0005,eraser Amazon Product 5-5,1395.0,1664.48,4.8,27455,Amazon Store,Clothing,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0006,eraser Amazon Product 5-6,1208.0,1489.22,4.5,9807,Amazon Store,Books,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0007,eraser Amazon Product 5-7,883.0,1122.17,4.8,3281,Amazon Store,Home,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_005_0008,eraser Amazon Product 5-8,189.0,241.87,3.3,3487,Amazon Store,Books,,,2026-02-10 19:46:30,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0000,eraser Amazon Product 6-0,135.0,169.88,3.7,979,Amazon Store,Home,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0001,eraser Amazon Product 6-1,1221.0,1563.75,3.3,24145,Amazon Store,Clothing,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0002,eraser Amazon Product 6-2,1067.0,1295.35,4.3,2345,Amazon Store,Books,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0003,eraser Amazon Product 6-3,748.0,895.01,3.3,45722,Amazon Store,Electronics,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0004,eraser Amazon Product 6-4,1268.0,1639.99,4.5,38123,Amazon Store,Books,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0005,eraser Amazon Product 6-5,1321.0,1477.75,3.9,11847,Amazon Store,Books,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0006,eraser Amazon Product 6-6,1756.0,2076.78,4.0,8605,Amazon Store,Clothing,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0007,eraser Amazon Product 6-7,441.0,523.11,4.9,18234,Amazon Store,Electronics,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0008,eraser Amazon Product 6-8,616.0,769.23,3.1,19795,Amazon Store,Clothing,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0009,eraser Amazon Product 6-9,1331.0,1560.94,3.4,41306,Amazon Store,Clothing,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_006_0010,eraser Amazon Product 6-10,193.0,212.71,4.9,23164,Amazon Store,Books,,,2026-02-10 19:46:33,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0000,eraser Amazon Product 7-0,761.0,915.94,3.1,5540,Amazon Store,Home,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0001,eraser Amazon Product 7-1,385.0,429.06,5.0,30311,Amazon Store,Home,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0002,eraser Amazon Product 7-2,1025.0,1230.88,3.1,39100,Amazon Store,Sports,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0003,eraser Amazon Product 7-3,557.0,654.44,4.0,17619,Amazon Store,Clothing,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0004,eraser Amazon Product 7-4,1399.0,1748.63,4.7,36441,Amazon Store,Electronics,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0005,eraser Amazon Product 7-5,1948.0,2404.33,4.1,36601,Amazon Store,Books,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0006,eraser Amazon Product 7-6,189.0,245.27,4.4,25618,Amazon Store,Clothing,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0007,eraser Amazon Product 7-7,1151.0,1411.59,4.3,38604,Amazon Store,Sports,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_007_0008,eraser Amazon Product 7-8,1374.0,1782.06,4.3,12302,Amazon Store,Sports,,,2026-02-10 19:46:36,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0000,eraser Amazon Product 8-0,1063.0,1248.79,4.2,11862,Amazon Store,Electronics,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0001,eraser Amazon Product 8-1,1393.0,1701.48,4.3,11788,Amazon Store,Electronics,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0002,eraser Amazon Product 8-2,1914.0,2259.78,4.7,32236,Amazon Store,Electronics,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0003,eraser Amazon Product 8-3,1247.0,1507.37,3.8,9485,Amazon Store,Home,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0004,eraser Amazon Product 8-4,1116.0,1282.04,4.7,23170,Amazon Store,Electronics,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0005,eraser Amazon Product 8-5,151.0,181.34,4.6,28184,Amazon Store,Clothing,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0006,eraser Amazon Product 8-6,300.0,359.79,4.7,34352,Amazon Store,Books,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0007,eraser Amazon Product 8-7,1177.0,1527.35,4.5,4132,Amazon Store,Electronics,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0008,eraser Amazon Product 8-8,1538.0,1838.66,4.4,38926,Amazon Store,Home,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_008_0009,eraser Amazon Product 8-9,1037.0,1186.38,3.6,29655,Amazon Store,Clothing,,,2026-02-10 19:46:39,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0000,eraser Amazon Product 9-0,778.0,990.18,4.6,22721,Amazon Store,Books,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0001,eraser Amazon Product 9-1,415.0,464.03,4.1,14294,Amazon Store,Electronics,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0002,eraser Amazon Product 9-2,875.0,967.11,4.3,16051,Amazon Store,Books,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0003,eraser Amazon Product 9-3,810.0,900.25,4.7,11654,Amazon Store,Books,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0004,eraser Amazon Product 9-4,882.0,1000.63,3.6,22782,Amazon Store,Clothing,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0005,eraser Amazon Product 9-5,1973.0,2290.13,3.8,45133,Amazon Store,Clothing,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0006,eraser Amazon Product 9-6,645.0,804.5,4.5,3470,Amazon Store,Electronics,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0007,eraser Amazon Product 9-7,1265.0,1575.64,4.9,8869,Amazon Store,Home,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_009_0008,eraser Amazon Product 9-8,891.0,981.52,3.3,30382,Amazon Store,Clothing,,,2026-02-10 19:46:42,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0000,eraser Amazon Product 10-0,1070.0,1188.78,3.2,304,Amazon Store,Sports,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0001,eraser Amazon Product 10-1,1344.0,1569.12,3.7,7266,Amazon Store,Sports,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0002,eraser Amazon Product 10-2,1139.0,1336.35,4.8,43989,Amazon Store,Electronics,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0003,eraser Amazon Product 10-3,1788.0,2076.92,4.3,35333,Amazon Store,Sports,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0004,eraser Amazon Product 10-4,553.0,630.05,3.2,2240,Amazon Store,Books,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0005,eraser Amazon Product 10-5,814.0,959.34,3.7,35810,Amazon Store,Sports,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0006,eraser Amazon Product 10-6,1116.0,1423.81,3.1,5534,Amazon Store,Books,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0007,eraser Amazon Product 10-7,638.0,774.77,3.5,25808,Amazon Store,Electronics,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0008,eraser Amazon Product 10-8,962.0,1112.69,4.7,31601,Amazon Store,Books,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0009,eraser Amazon Product 10-9,728.0,864.91,3.5,41868,Amazon Store,Electronics,,,2026-02-10 19:46:45,,,,eraser,,,,
,Amazon,AMZ_ERA_010_0010,eraser Amazon Product 10-10,1495.0,1754.53,3.3,32016,Amazon Store,Clothing,,,2026-02-10 19:46:45,,,,eraser,,,,
,JD.com,JD_ERA_001_0000,eraser JD商品 1-0,3313.0,4195.62,3.9,66323,品牌旗舰店,图书,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0001,eraser JD商品 1-1,3590.0,4353.35,4.7,52471,JD自营,运动户外,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0002,eraser JD商品 1-2,3550.0,4254.7,3.8,13579,JD自营,家居,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0003,eraser JD商品 1-3,1044.0,1257.82,3.8,10514,JD自营,运动户外,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0004,eraser JD商品 1-4,1245.0,1557.14,3.8,17210,JD自营,电子产品,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0005,eraser JD商品 1-5,3471.0,4485.36,4.3,44036,品牌旗舰店,运动户外,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0006,eraser JD商品 1-6,959.0,1121.74,4.0,76473,授权专卖店,电子产品,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0007,eraser JD商品 1-7,1698.0,1895.47,4.2,7684,JD自营,图书,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0008,eraser JD商品 1-8,909.0,1074.41,4.4,46427,JD自营,运动户外,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_001_0009,eraser JD商品 1-9,2682.0,3131.29,4.1,69693,授权专卖店,家居,,,2026-02-10 19:46:50,,,,eraser,,,,
,JD.com,JD_ERA_002_0000,eraser JD商品 2-0,1092.0,1367.28,4.5,27428,授权专卖店,家居,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_002_0001,eraser JD商品 2-1,1576.0,1762.42,4.6,35606,JD自营,家居,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_002_0002,eraser JD商品 2-2,1770.0,1992.56,4.5,24264,JD自营,图书,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_002_0003,eraser JD商品 2-3,4109.0,4691.84,4.3,39771,JD自营,运动户外,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_002_0004,eraser JD商品 2-4,4901.0,5745.05,5.0,42870,授权专卖店,服装,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_002_0005,eraser JD商品 2-5,4804.0,6132.9,4.5,16383,品牌旗舰店,家居,,,2026-02-10 19:46:55,,,,eraser,,,,
,JD.com,JD_ERA_003_0000,eraser JD商品 3-0,2109.0,2466.69,4.4,30366,品牌旗舰店,图书,,,2026-02-10 19:47:00,,,,eraser,,,,
,JD.com,JD_ERA_003_0001,eraser JD商品 3-1,982.0,1252.69,3.7,84305,品牌旗舰店,运动户外,,,2026-02-10 19:47:00,,,,eraser,,,,
,JD.com,JD_ERA_003_0002,eraser JD商品 3-2,3693.0,4614.33,4.6,70907,JD自营,服装,,,2026-02-10 19:47:00,,,,eraser,,,,
,JD.com,JD_ERA_003_0003,eraser JD商品 3-3,2006.0,2511.89,4.1,94960,JD自营,家居,,,2026-02-10 19:47:00,,,,eraser,,,,
